x,ichiman,gosen,sen,gohyaku,hyaku,goju,ju,go,ichi
576153,57,1,1,0,1,1,0,0,3
402233,40,0,2,0,2,0,3,0,3
441507,44,0,1,1,0,0,0,1,2
328612,32,1,3,1,1,0,1,0,2
704017,70,0,4,0,0,0,1,1,2
927760,92,1,2,1,2,1,1,0,0
503180,50,0,3,0,1,1,3,0,0
371842,37,0,1,1,3,0,4,0,2
596046,59,1,1,0,0,0,4,1,1
328509,32,1,3,1,0,0,0,1,4
767865,76,1,2,1,3,1,1,1,0
94172,9,0,4,0,1,1,2,0,2
281395,28,0,1,0,3,1,4,1,0
393785,39,0,3,1,2,1,3,1,0
915824,91,1,0,1,3,0,2,0,4
225918,22,1,0,1,4,0,1,1,3
580013,58,0,0,0,0,0,1,0,3
978597,97,1,3,1,0,1,4,1,2
869215,86,1,4,0,2,0,1,1,0
565516,56,1,0,1,0,0,1,1,1
294086,29,0,4,0,0,1,3,1,1
287316,28,1,2,0,3,0,1,1,1
110409,11,0,0,0,4,0,0,1,4
452605,45,0,2,1,1,0,0,1,0
948312,94,1,3,0,3,0,1,0,2
940309,94,0,0,0,3,0,0,1,4
983591,98,0,3,1,0,1,4,0,1
247558,24,1,2,1,0,1,0,1,3
109479,10,1,4,0,4,1,2,1,4
929236,92,1,4,0,2,0,3,1,1
848690,84,1,3,1,1,1,4,0,0
760812,76,0,0,1,3,0,1,0,2
750345,75,0,0,0,3,0,4,1,0
566080,56,1,1,0,0,1,3,0,0
418397,41,1,3,0,3,1,4,1,2
746305,74,1,1,0,3,0,0,1,0
959764,95,1,4,1,2,1,1,0,4
848158,84,1,3,0,1,1,0,1,3
835046,83,1,0,0,0,0,4,1,1
836689,83,1,1,1,1,1,3,1,4
733814,73,0,3,1,3,0,1,0,4
755219,75,1,0,0,2,0,1,1,4
447115,44,1,2,0,1,0,1,1,0
118806,11,1,3,1,3,0,0,1,1
28254,2,1,3,0,2,1,0,0,4
701943,70,0,1,1,4,0,4,0,3
337984,33,1,2,1,4,1,3,0,4
920999,92,0,0,1,4,1,4,1,4
54573,5,0,4,1,0,1,2,0,3
936148,93,1,1,0,1,0,4,1,3
757043,75,1,2,0,0,0,4,0,3
233275,23,0,3,0,2,1,2,1,0
361489,36,0,1,0,4,1,3,1,4
772546,77,0,2,1,0,0,4,1,1
268460,26,1,3,0,4,1,1,0,0
940803,94,0,0,1,3,0,0,0,3
14189,1,0,4,0,1,1,3,1,4
772613,77,0,2,1,1,0,1,0,3
211425,21,0,1,0,4,0,2,1,0
969693,96,1,4,1,1,1,4,0,3
475577,47,1,0,1,0,1,2,1,2
920089,92,0,0,0,0,1,3,1,4
650788,65,0,0,1,2,1,3,1,3
595207,59,1,0,0,2,0,0,1,2
732042,73,0,2,0,0,0,4,0,2
43651,4,0,3,1,1,1,0,0,1
548160,54,1,3,0,1,1,1,0,0
862991,86,0,2,1,4,1,4,0,1
630281,63,0,0,0,2,1,3,0,1
365333,36,1,0,0,3,0,3,0,3
992387,99,0,2,0,3,1,3,1,2
599965,59,1,4,1,4,1,1,1,0
12069,1,0,2,0,0,1,1,1,4
154109,15,0,4,0,1,0,0,1,4
634402,63,0,4,0,4,0,0,0,2
198197,19,1,3,0,1,1,4,1,2
947674,94,1,2,1,1,1,2,0,4
18269,1,1,3,0,2,1,1,1,4
985146,98,1,0,0,1,0,4,1,1
586260,58,1,1,0,2,1,1,0,0
820562,82,0,0,1,0,1,1,0,2
114300,11,0,4,0,3,0,0,0,0
734400,73,0,4,0,4,0,0,0,0
302595,30,0,2,1,0,1,4,1,0
691403,69,0,1,0,4,0,0,0,3
108640,10,1,3,1,1,0,4,0,0
199521,19,1,4,1,0,0,2,0,1
280344,28,0,0,0,3,0,4,0,4
611881,61,0,1,1,3,1,3,0,1
663940,66,0,3,1,4,0,4,0,0
177793,17,1,2,1,2,1,4,0,3
320323,32,0,0,0,3,0,2,0,3
879492,87,1,4,0,4,1,4,0,2
35396,3,1,0,0,3,1,4,1,1
987841,98,1,2,1,3,0,4,0,1
134728,13,0,4,1,2,0,2,1,3
106133,10,1,1,0,1,0,3,0,3
379825,37,1,4,1,3,0,2,1,0
895873,89,1,0,1,3,1,2,0,3
596538,59,1,1,1,0,0,3,1,3
308619,30,1,3,1,1,0,1,1,4
976995,97,1,1,1,4,1,4,1,0
700008,70,0,0,0,0,0,0,1,3
524660,52,0,4,1,1,1,1,0,0
909719,90,1,4,1,2,0,1,1,4
638882,63,1,3,1,3,1,3,0,2
831211,83,0,1,0,2,0,1,0,1
584999,58,0,4,1,4,1,4,1,4
779348,77,1,4,0,3,0,4,1,3
658332,65,1,3,0,3,0,3,0,2
235433,23,1,0,0,4,0,3,0,3
424123,42,0,4,0,1,0,2,0,3
113064,11,0,3,0,0,1,1,0,4
624571,62,0,4,1,0,1,2,0,1
663910,66,0,3,1,4,0,1,0,0
717659,71,1,2,1,1,1,0,1,4
20,0,0,0,0,0,0,2,0,0
2319,0,0,2,0,3,0,1,1,4
832213,83,0,2,0,2,0,1,0,3
588588,58,1,3,1,0,1,3,1,3
377457,37,1,2,0,4,1,0,1,2
519640,51,1,4,1,1,0,4,0,0
234401,23,0,4,0,4,0,0,0,1
402967,40,0,2,1,4,1,1,1,2
227654,22,1,2,1,1,1,0,0,4
54327,5,0,4,0,3,0,2,1,2
536715,53,1,1,1,2,0,1,1,0
575098,57,1,0,0,0,1,4,1,3
984895,98,0,4,1,3,1,4,1,0
405515,40,1,0,1,0,0,1,1,0
604413,60,0,4,0,4,0,1,0,3
712175,71,0,2,0,1,1,2,1,0
658683,65,1,3,1,1,1,3,0,3
650245,65,0,0,0,2,0,4,1,0
568738,56,1,3,1,2,0,3,1,3
635186,63,1,0,0,1,1,3,1,1
423533,42,0,3,1,0,0,3,0,3
249998,24,1,4,1,4,1,4,1,3
359600,35,1,4,1,1,0,0,0,0
745570,74,1,0,1,0,1,2,0,0
197742,19,1,2,1,2,0,4,0,2
817808,81,1,2,1,3,0,0,1,3
576481,57,1,1,0,4,1,3,0,1
963325,96,0,3,0,3,0,2,1,0
523310,52,0,3,0,3,0,1,0,0
791318,79,0,1,0,3,0,1,1,3
103140,10,0,3,0,1,0,4,0,0
399495,39,1,4,0,4,1,4,1,0
164714,16,0,4,1,2,0,1,0,4
331396,33,0,1,0,3,1,4,1,1
963313,96,0,3,0,3,0,1,0,3
595076,59,1,0,0,0,1,2,1,1
444487,44,0,4,0,4,1,3,1,2
820609,82,0,0,1,1,0,0,1,4
958218,95,1,3,0,2,0,1,1,3
189820,18,1,4,1,3,0,2,0,0
677705,67,1,2,1,2,0,0,1,0
793583,79,0,3,1,0,1,3,0,3
943380,94,0,3,0,3,1,3,0,0
187963,18,1,2,1,4,1,1,0,3
833452,83,0,3,0,4,1,0,0,2
622806,62,0,2,1,3,0,0,1,1
918094,91,1,3,0,0,1,4,0,4
946714,94,1,1,1,2,0,1,0,4
53867,5,0,3,1,3,1,1,1,2
652870,65,0,2,1,3,1,2,0,0
554398,55,0,4,0,3,1,4,1,3
708809,70,1,3,1,3,0,0,1,4
517872,51,1,2,1,3,1,2,0,2
399100,39,1,4,0,1,0,0,0,0
188101,18,1,3,0,1,0,0,0,1
860559,86,0,0,1,0,1,0,1,4
979427,97,1,4,0,4,0,2,1,2
765579,76,1,0,1,0,1,2,1,4
156562,15,1,1,1,0,1,1,0,2
964509,96,0,4,1,0,0,0,1,4
674658,67,0,4,1,1,1,0,1,3
545065,54,1,0,0,0,1,1,1,0
685940,68,1,0,1,4,0,4,0,0
122572,12,0,2,1,0,1,2,0,2
44662,4,0,4,1,1,1,1,0,2
816589,81,1,1,1,0,1,3,1,4
268590,26,1,3,1,0,1,4,0,0
254390,25,0,4,0,3,1,4,0,0
200613,20,0,0,1,1,0,1,0,3
182713,18,0,2,1,2,0,1,0,3
789975,78,1,4,1,4,1,2,1,0
357379,35,1,2,0,3,1,2,1,4
573263,57,0,3,0,2,1,1,0,3
19677,1,1,4,1,1,1,2,1,2
693938,69,0,3,1,4,0,3,1,3
480665,48,0,0,1,1,1,1,1,0
796138,79,1,1,0,1,0,3,1,3
311182,31,0,1,0,1,1,3,0,2
85887,8,1,0,1,3,1,3,1,2
140751,14,0,0,1,2,1,0,0,1
116274,11,1,1,0,2,1,2,0,4
197074,19,1,2,0,0,1,2,0,4
759381,75,1,4,0,3,1,3,0,1
271695,27,0,1,1,1,1,4,1,0
143188,14,0,3,0,1,1,3,1,3
269141,26,1,4,0,1,0,4,0,1
750943,75,0,0,1,4,0,4,0,3
377344,37,1,2,0,3,0,4,0,4
104607,10,0,4,1,1,0,0,1,2
395434,39,1,0,0,4,0,3,0,4
420535,42,0,0,1,0,0,3,1,0
150593,15,0,0,1,0,1,4,0,3
189515,18,1,4,1,0,0,1,1,0
289567,28,1,4,1,0,1,1,1,2
359941,35,1,4,1,4,0,4,0,1
974095,97,0,4,0,0,1,4,1,0
37657,3,1,2,1,1,1,0,1,2
896240,89,1,1,0,2,0,4,0,0
821689,82,0,1,1,1,1,3,1,4
616140,61,1,1,0,1,0,4,0,0
743692,74,0,3,1,1,1,4,0,2
618140,61,1,3,0,1,0,4,0,0
848169,84,1,3,0,1,1,1,1,4
659133,65,1,4,0,1,0,3,0,3
154718,15,0,4,1,2,0,1,1,3
880104,88,0,0,0,1,0,0,0,4
653779,65,0,3,1,2,1,2,1,4
314667,31,0,4,1,1,1,1,1,2
498175,49,1,3,0,1,1,2,1,0
851586,85,0,1,1,0,1,3,1,1
485988,48,1,0,1,4,1,3,1,3
44932,4,0,4,1,4,0,3,0,2
44405,4,0,4,0,4,0,0,1,0
621742,62,0,1,1,2,0,4,0,2
561704,56,0,1,1,2,0,0,0,4
516604,51,1,1,1,1,0,0,0,4
303055,30,0,3,0,0,1,0,1,0
240363,24,0,0,0,3,1,1,0,3
617109,61,1,2,0,1,0,0,1,4
889227,88,1,4,0,2,0,2,1,2
82570,8,0,2,1,0,1,2,0,0
975888,97,1,0,1,3,1,3,1,3
477706,47,1,2,1,2,0,0,1,1
225559,22,1,0,1,0,1,0,1,4
427942,42,1,2,1,4,0,4,0,2
826450,82,1,1,0,4,1,0,0,0
793940,79,0,3,1,4,0,4,0,0
393750,39,0,3,1,2,1,0,0,0
915447,91,1,0,0,4,0,4,1,2
581743,58,0,1,1,2,0,4,0,3
532085,53,0,2,0,0,1,3,1,0
997302,99,1,2,0,3,0,0,0,2
807176,80,1,2,0,1,1,2,1,1
433060,43,0,3,0,0,1,1,0,0
384363,38,0,4,0,3,1,1,0,3
54390,5,0,4,0,3,1,4,0,0
420592,42,0,0,1,0,1,4,0,2
925835,92,1,0,1,3,0,3,1,0
482336,48,0,2,0,3,0,3,1,1
90104,9,0,0,0,1,0,0,0,4
618922,61,1,3,1,4,0,2,0,2
239719,23,1,4,1,2,0,1,1,4
770941,77,0,0,1,4,0,4,0,1
70365,7,0,0,0,3,1,1,1,0
630276,63,0,0,0,2,1,2,1,1
61147,6,0,1,0,1,0,4,1,2
879346,87,1,4,0,3,0,4,1,1
763623,76,0,3,1,1,0,2,0,3
527857,52,1,2,1,3,1,0,1,2
969668,96,1,4,1,1,1,1,1,3
248664,24,1,3,1,1,1,1,0,4
670939,67,0,0,1,4,0,3,1,4
981269,98,0,1,0,2,1,1,1,4
702703,70,0,2,1,2,0,0,0,3
154854,15,0,4,1,3,1,0,0,4
220064,22,0,0,0,0,1,1,0,4
5863,0,1,0,1,3,1,1,0,3
726090,72,1,1,0,0,1,4,0,0
875125,87,1,0,0,1,0,2,1,0
923875,92,0,3,1,3,1,2,1,0
983487,98,0,3,0,4,1,3,1,2
157777,15,1,2,1,2,1,2,1,2
874759,87,0,4,1,2,1,0,1,4
431273,43,0,1,0,2,1,2,0,3
750918,75,0,0,1,4,0,1,1,3
940407,94,0,0,0,4,0,0,1,2
960713,96,0,0,1,2,0,1,0,3
407481,40,1,2,0,4,1,3,0,1
798028,79,1,3,0,0,0,2,1,3
143111,14,0,3,0,1,0,1,0,1
709482,70,1,4,0,4,1,3,0,2
670993,67,0,0,1,4,1,4,0,3
622002,62,0,2,0,0,0,0,0,2
378668,37,1,3,1,1,1,1,1,3
966507,96,1,1,1,0,0,0,1,2
289630,28,1,4,1,1,0,3,0,0
862684,86,0,2,1,1,1,3,0,4
401303,40,0,1,0,3,0,0,0,3
75073,7,1,0,0,0,1,2,0,3
164740,16,0,4,1,2,0,4,0,0
517417,51,1,2,0,4,0,1,1,2
648170,64,1,3,0,1,1,2,0,0
25173,2,1,0,0,1,1,2,0,3
608574,60,1,3,1,0,1,2,0,4
44834,4,0,4,1,3,0,3,0,4
528226,52,1,3,0,2,0,2,1,1
558780,55,1,3,1,2,1,3,0,0
967955,96,1,2,1,4,1,0,1,0
274236,27,0,4,0,2,0,3,1,1
357398,35,1,2,0,3,1,4,1,3
864276,86,0,4,0,2,1,2,1,1
149422,14,1,4,0,4,0,2,0,2
438933,43,1,3,1,4,0,3,0,3
70075,7,0,0,0,0,1,2,1,0
421465,42,0,1,0,4,1,1,1,0
128409,12,1,3,0,4,0,0,1,4
965388,96,1,0,0,3,1,3,1,3
952283,95,0,2,0,2,1,3,0,3
323761,32,0,3,1,2,1,1,0,1
267236,26,1,2,0,2,0,3,1,1
513404,51,0,3,0,4,0,0,0,4
757539,75,1,2,1,0,0,3,1,4
145273,14,1,0,0,2,1,2,0,3
85480,8,1,0,0,4,1,3,0,0
199534,19,1,4,1,0,0,3,0,4
710610,71,0,0,1,1,0,1,0,0
129014,12,1,4,0,0,0,1,0,4
669311,66,1,4,0,3,0,1,0,1
819371,81,1,4,0,3,1,2,0,1
570917,57,0,0,1,4,0,1,1,2
8118,0,1,3,0,1,0,1,1,3
898014,89,1,3,0,0,0,1,0,4
247514,24,1,2,1,0,0,1,0,4
821081,82,0,1,0,0,1,3,0,1
960803,96,0,0,1,3,0,0,0,3
205434,20,1,0,0,4,0,3,0,4
995116,99,1,0,0,1,0,1,1,1
243316,24,0,3,0,3,0,1,1,1
638014,63,1,3,0,0,0,1,0,4
705517,70,1,0,1,0,0,1,1,2
189190,18,1,4,0,1,1,4,0,0
614359,61,0,4,0,3,1,0,1,4
247493,24,1,2,0,4,1,4,0,3
849360,84,1,4,0,3,1,1,0,0
347394,34,1,2,0,3,1,4,0,4
753095,75,0,3,0,0,1,4,1,0
178145,17,1,3,0,1,0,4,1,0
653469,65,0,3,0,4,1,1,1,4
236957,23,1,1,1,4,1,0,1,2
962644,96,0,2,1,1,0,4,0,4
554880,55,0,4,1,3,1,3,0,0
669404,66,1,4,0,4,0,0,0,4
498280,49,1,3,0,2,1,3,0,0
331434,33,0,1,0,4,0,3,0,4
464692,46,0,4,1,1,1,4,0,2
134544,13,0,4,1,0,0,4,0,4
27682,2,1,2,1,1,1,3,0,2
788086,78,1,3,0,0,1,3,1,1
979973,97,1,4,1,4,1,2,0,3
257057,25,1,2,0,0,1,0,1,2
730812,73,0,0,1,3,0,1,0,2
551276,55,0,1,0,2,1,2,1,1
744955,74,0,4,1,4,1,0,1,0
76661,7,1,1,1,1,1,1,0,1
985946,98,1,0,1,4,0,4,1,1
903890,90,0,3,1,3,1,4,0,0
164880,16,0,4,1,3,1,3,0,0
560432,56,0,0,0,4,0,3,0,2
707241,70,1,2,0,2,0,4,0,1
95456,9,1,0,0,4,1,0,1,1
704328,70,0,4,0,3,0,2,1,3
167835,16,1,2,1,3,0,3,1,0
675512,67,1,0,1,0,0,1,0,2
506399,50,1,1,0,3,1,4,1,4
222812,22,0,2,1,3,0,1,0,2
419123,41,1,4,0,1,0,2,0,3
665924,66,1,0,1,4,0,2,0,4
914193,91,0,4,0,1,1,4,0,3
472887,47,0,2,1,3,1,3,1,2
527618,52,1,2,1,1,0,1,1,3
10399,1,0,0,0,3,1,4,1,4
879024,87,1,4,0,0,0,2,0,4
445828,44,1,0,1,3,0,2,1,3
633577,63,0,3,1,0,1,2,1,2
241575,24,0,1,1,0,1,2,1,0
319628,31,1,4,1,1,0,2,1,3
672380,67,0,2,0,3,1,3,0,0
125925,12,1,0,1,4,0,2,1,0
741545,74,0,1,1,0,0,4,1,0
218410,21,1,3,0,4,0,1,0,0
266552,26,1,1,1,0,1,0,0,2
993378,99,0,3,0,3,1,2,1,3
26191,2,1,1,0,1,1,4,0,1
575847,57,1,0,1,3,0,4,1,2
317651,31,1,2,1,1,1,0,0,1
522582,52,0,2,1,0,1,3,0,2
126927,12,1,1,1,4,0,2,1,2
605109,60,1,0,0,1,0,0,1,4
916870,91,1,1,1,3,1,2,0,0
787544,78,1,2,1,0,0,4,0,4
842023,84,0,2,0,0,0,2,0,3
865323,86,1,0,0,3,0,2,0,3
585644,58,1,0,1,1,0,4,0,4
714575,71,0,4,1,0,1,2,1,0
90783,9,0,0,1,2,1,3,0,3
580152,58,0,0,0,1,1,0,0,2
309238,30,1,4,0,2,0,3,1,3
506225,50,1,1,0,2,0,2,1,0
570851,57,0,0,1,3,1,0,0,1
4270,0,0,4,0,2,1,2,0,0
728387,72,1,3,0,3,1,3,1,2
289771,28,1,4,1,2,1,2,0,1
524869,52,0,4,1,3,1,1,1,4
9757,0,1,4,1,2,1,0,1,2
667500,66,1,2,1,0,0,0,0,0
722500,72,0,2,1,0,0,0,0,0
139072,13,1,4,0,0,1,2,0,2
368559,36,1,3,1,0,1,0,1,4
868303,86,1,3,0,3,0,0,0,3
522570,52,0,2,1,0,1,2,0,0
451041,45,0,1,0,0,0,4,0,1
154433,15,0,4,0,4,0,3,0,3
40804,4,0,0,1,3,0,0,0,4
805380,80,1,0,0,3,1,3,0,0
97705,9,1,2,1,2,0,0,1,0
347978,34,1,2,1,4,1,2,1,3
564566,56,0,4,1,0,1,1,1,1
135135,13,1,0,0,1,0,3,1,0
32603,3,0,2,1,1,0,0,0,3
62799,6,0,2,1,2,1,4,1,4
14247,1,0,4,0,2,0,4,1,2
712203,71,0,2,0,2,0,0,0,3
830043,83,0,0,0,0,0,4,0,3
726511,72,1,1,1,0,0,1,0,1
771611,77,0,1,1,1,0,1,0,1
309240,30,1,4,0,2,0,4,0,0
950853,95,0,0,1,3,1,0,0,3
790475,79,0,0,0,4,1,2,1,0
141083,14,0,1,0,0,1,3,0,3
405550,40,1,0,1,0,1,0,0,0
889601,88,1,4,1,1,0,0,0,1
195552,19,1,0,1,0,1,0,0,2
128205,12,1,3,0,2,0,0,1,0
580032,58,0,0,0,0,0,3,0,2
310868,31,0,0,1,3,1,1,1,3
802504,80,0,2,1,0,0,0,0,4
554629,55,0,4,1,1,0,2,1,4
732810,73,0,2,1,3,0,1,0,0
750354,75,0,0,0,3,1,0,0,4
931229,93,0,1,0,2,0,2,1,4
965616,96,1,0,1,1,0,1,1,1
140575,14,0,0,1,0,1,2,1,0
37020,3,1,2,0,0,0,2,0,0
269018,26,1,4,0,0,0,1,1,3
874539,87,0,4,1,0,0,3,1,4
679496,67,1,4,0,4,1,4,1,1
538079,53,1,3,0,0,1,2,1,4
949269,94,1,4,0,2,1,1,1,4
543538,54,0,3,1,0,0,3,1,3
597824,59,1,2,1,3,0,2,0,4
43795,4,0,3,1,2,1,4,1,0
654691,65,0,4,1,1,1,4,0,1
222637,22,0,2,1,1,0,3,1,2
516386,51,1,1,0,3,1,3,1,1
677130,67,1,2,0,1,0,3,0,0
59411,5,1,4,0,4,0,1,0,1
944198,94,0,4,0,1,1,4,1,3
785998,78,1,0,1,4,1,4,1,3
290542,29,0,0,1,0,0,4,0,2
8946,0,1,3,1,4,0,4,1,1
308133,30,1,3,0,1,0,3,0,3
465215,46,1,0,0,2,0,1,1,0
767423,76,1,2,0,4,0,2,0,3
478635,47,1,3,1,1,0,3,1,0
749226,74,1,4,0,2,0,2,1,1
179802,17,1,4,1,3,0,0,0,2
875433,87,1,0,0,4,0,3,0,3
65925,6,1,0,1,4,0,2,1,0
377296,37,1,2,0,2,1,4,1,1
499372,49,1,4,0,3,1,2,0,2
327963,32,1,2,1,4,1,1,0,3
871298,87,0,1,0,2,1,4,1,3
108468,10,1,3,0,4,1,1,1,3
806038,80,1,1,0,0,0,3,1,3
275963,27,1,0,1,4,1,1,0,3
265212,26,1,0,0,2,0,1,0,2
588634,58,1,3,1,1,0,3,0,4
285553,28,1,0,1,0,1,0,0,3
305752,30,1,0,1,2,1,0,0,2
937910,93,1,2,1,4,0,1,0,0
760987,76,0,0,1,4,1,3,1,2
987133,98,1,2,0,1,0,3,0,3
277263,27,1,2,0,2,1,1,0,3
335553,33,1,0,1,0,1,0,0,3
772160,77,0,2,0,1,1,1,0,0
608594,60,1,3,1,0,1,4,0,4
465826,46,1,0,1,3,0,2,1,1
811316,81,0,1,0,3,0,1,1,1
376296,37,1,1,0,2,1,4,1,1
398256,39,1,3,0,2,1,0,1,1
196081,19,1,1,0,0,1,3,0,1
645173,64,1,0,0,1,1,2,0,3
908192,90,1,3,0,1,1,4,0,2
744532,74,0,4,1,0,0,3,0,2
560278,56,0,0,0,2,1,2,1,3
889837,88,1,4,1,3,0,3,1,2
594955,59,0,4,1,4,1,0,1,0
24972,2,0,4,1,4,1,2,0,2
341509,34,0,1,1,0,0,0,1,4
693908,69,0,3,1,4,0,0,1,3
429412,42,1,4,0,4,0,1,0,2
846636,84,1,1,1,1,0,3,1,1
415787,41,1,0,1,2,1,3,1,2
419770,41,1,4,1,2,1,2,0,0
394546,39,0,4,1,0,0,4,1,1
213652,21,0,3,1,1,1,0,0,2
829870,82,1,4,1,3,1,2,0,0
130551,13,0,0,1,0,1,0,0,1
868629,86,1,3,1,1,0,2,1,4
454972,45,0,4,1,4,1,2,0,2
7868,0,1,2,1,3,1,1,1,3
748063,74,1,3,0,0,1,1,0,3
613623,61,0,3,1,1,0,2,0,3
8181,0,1,3,0,1,1,3,0,1
754432,75,0,4,0,4,0,3,0,2
219207,21,1,4,0,2,0,0,1,2
417633,41,1,2,1,1,0,3,0,3
704443,70,0,4,0,4,0,4,0,3
834518,83,0,4,1,0,0,1,1,3
941295,94,0,1,0,2,1,4,1,0
404073,40,0,4,0,0,1,2,0,3
697695,69,1,2,1,1,1,4,1,0
495869,49,1,0,1,3,1,1,1,4
518969,51,1,3,1,4,1,1,1,4
982702,98,0,2,1,2,0,0,0,2
618649,61,1,3,1,1,0,4,1,4
893898,89,0,3,1,3,1,4,1,3
867309,86,1,2,0,3,0,0,1,4
997161,99,1,2,0,1,1,1,0,1
79327,7,1,4,0,3,0,2,1,2
364217,36,0,4,0,2,0,1,1,2
43565,4,0,3,1,0,1,1,1,0
512817,51,0,2,1,3,0,1,1,2
895242,89,1,0,0,2,0,4,0,2
501917,50,0,1,1,4,0,1,1,2
129979,12,1,4,1,4,1,2,1,4
522876,52,0,2,1,3,1,2,1,1
306913,30,1,1,1,4,0,1,0,3
992534,99,0,2,1,0,0,3,0,4
788598,78,1,3,1,0,1,4,1,3
888663,88,1,3,1,1,1,1,0,3
871682,87,0,1,1,1,1,3,0,2
301631,30,0,1,1,1,0,3,0,1
475190,47,1,0,0,1,1,4,0,0
964328,96,0,4,0,3,0,2,1,3
697829,69,1,2,1,3,0,2,1,4
230150,23,0,0,0,1,1,0,0,0
141501,14,0,1,1,0,0,0,0,1
681333,68,0,1,0,3,0,3,0,3
893392,89,0,3,0,3,1,4,0,2
924138,92,0,4,0,1,0,3,1,3
537848,53,1,2,1,3,0,4,1,3
856536,85,1,1,1,0,0,3,1,1
655713,65,1,0,1,2,0,1,0,3
107856,10,1,2,1,3,1,0,1,1
588465,58,1,3,0,4,1,1,1,0
46591,4,1,1,1,0,1,4,0,1
976448,97,1,1,0,4,0,4,1,3
298015,29,1,3,0,0,0,1,1,0
950872,95,0,0,1,3,1,2,0,2
920793,92,0,0,1,2,1,4,0,3
710891,71,0,0,1,3,1,4,0,1
837130,83,1,2,0,1,0,3,0,0
493617,49,0,3,1,1,0,1,1,2
430035,43,0,0,0,0,0,3,1,0
864556,86,0,4,1,0,1,0,1,1
843149,84,0,3,0,1,0,4,1,4
140751,14,0,0,1,2,1,0,0,1
936051,93,1,1,0,0,1,0,0,1
398362,39,1,3,0,3,1,1,0,2
539182,53,1,4,0,1,1,3,0,2
705838,70,1,0,1,3,0,3,1,3
464544,46,0,4,1,0,0,4,0,4
167765,16,1,2,1,2,1,1,1,0
376656,37,1,1,1,1,1,0,1,1
854904,85,0,4,1,4,0,0,0,4
381943,38,0,1,1,4,0,4,0,3
881509,88,0,1,1,0,0,0,1,4
511592,51,0,1,1,0,1,4,0,2
124652,12,0,4,1,1,1,0,0,2
370031,37,0,0,0,0,0,3,0,1
591202,59,0,1,0,2,0,0,0,2
348484,34,1,3,0,4,1,3,0,4
512283,51,0,2,0,2,1,3,0,3
656665,65,1,1,1,1,1,1,1,0
290888,29,0,0,1,3,1,3,1,3
252346,25,0,2,0,3,0,4,1,1
940448,94,0,0,0,4,0,4,1,3
596109,59,1,1,0,1,0,0,1,4
581496,58,0,1,0,4,1,4,1,1
395894,39,1,0,1,3,1,4,0,4
441806,44,0,1,1,3,0,0,1,1
153977,15,0,3,1,4,1,2,1,2
372104,37,0,2,0,1,0,0,0,4
646693,64,1,1,1,1,1,4,0,3
229067,22,1,4,0,0,1,1,1,2
958113,95,1,3,0,1,0,1,0,3
777907,77,1,2,1,4,0,0,1,2
338461,33,1,3,0,4,1,1,0,1
616065,61,1,1,0,0,1,1,1,0
903648,90,0,3,1,1,0,4,1,3
705435,70,1,0,0,4,0,3,1,0
500602,50,0,0,1,1,0,0,0,2
172814,17,0,2,1,3,0,1,0,4
313262,31,0,3,0,2,1,1,0,2
438578,43,1,3,1,0,1,2,1,3
26813,2,1,1,1,3,0,1,0,3
702408,70,0,2,0,4,0,0,1,3
71150,7,0,1,0,1,1,0,0,0
260590,26,0,0,1,0,1,4,0,0
471282,47,0,1,0,2,1,3,0,2
142169,14,0,2,0,1,1,1,1,4
612408,61,0,2,0,4,0,0,1,3
458477,45,1,3,0,4,1,2,1,2
818545,81,1,3,1,0,0,4,1,0
208698,20,1,3,1,1,1,4,1,3
349779,34,1,4,1,2,1,2,1,4
169078,16,1,4,0,0,1,2,1,3
12741,1,0,2,1,2,0,4,0,1
285933,28,1,0,1,4,0,3,0,3
149079,14,1,4,0,0,1,2,1,4
275908,27,1,0,1,4,0,0,1,3
713049,71,0,3,0,0,0,4,1,4
181735,18,0,1,1,2,0,3,1,0
705762,70,1,0,1,2,1,1,0,2
784335,78,0,4,0,3,0,3,1,0
418330,41,1,3,0,3,0,3,0,0
888459,88,1,3,0,4,1,0,1,4
667923,66,1,2,1,4,0,2,0,3
496117,49,1,1,0,1,0,1,1,2
327949,32,1,2,1,4,0,4,1,4
14776,1,0,4,1,2,1,2,1,1
415906,41,1,0,1,4,0,0,1,1
978303,97,1,3,0,3,0,0,0,3
471164,47,0,1,0,1,1,1,0,4
175370,17,1,0,0,3,1,2,0,0
257744,25,1,2,1,2,0,4,0,4
599703,59,1,4,1,2,0,0,0,3
853155,85,0,3,0,1,1,0,1,0
713196,71,0,3,0,1,1,4,1,1
842784,84,0,2,1,2,1,3,0,4
463702,46,0,3,1,2,0,0,0,2
916229,91,1,1,0,2,0,2,1,4
104438,10,0,4,0,4,0,3,1,3
547714,54,1,2,1,2,0,1,0,4
279658,27,1,4,1,1,1,0,1,3
39312,3,1,4,0,3,0,1,0,2
780293,78,0,0,0,2,1,4,0,3
883427,88,0,3,0,4,0,2,1,2
221713,22,0,1,1,2,0,1,0,3
684442,68,0,4,0,4,0,4,0,2
732801,73,0,2,1,3,0,0,0,1
739705,73,1,4,1,2,0,0,1,0
619648,61,1,4,1,1,0,4,1,3
827244,82,1,2,0,2,0,4,0,4
761139,76,0,1,0,1,0,3,1,4
684026,68,0,4,0,0,0,2,1,1
676943,67,1,1,1,4,0,4,0,3
